YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,DEPARTURE_DELAY_INDEX,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,ARRIVAL_DELAY_INDEX,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,1,4,OO,4505,N631SK,SAN,LAX,2014,2007,-7,1,14,2021,50,47,25,109,2046,8,2104,2054,-10,1,0,0,,,,,,
2015,1,1,4,WN,509,N687SW,SAN,OAK,2025,2121,56,0,9,2130,90,84,70,446,2240,5,2155,2245,50,0,0,0,,0,0,50,0,0
2015,1,1,4,NK,245,N502NK,SAN,PDX,2025,2043,18,0,11,2054,154,151,133,933,2307,7,2259,2314,15,0,0,0,,15,0,0,0,0
2015,1,1,4,OO,6245,N117SY,SAN,SFO,2028,2102,34,0,17,2119,92,107,69,447,2228,21,2200,2249,49,0,0,0,,15,0,0,34,0
2015,1,1,4,WN,238,N7747C,SAN,ABQ,2040,2052,12,0,10,2102,100,96,80,628,2322,6,2320,2328,8,0,0,0,,,,,,
2015,1,1,4,OO,6342,N568SW,SAN,LAX,2048,2038,-10,1,5,2043,49,46,28,109,2111,13,2137,2124,-13,1,0,0,,,,,,
2015,1,1,4,B6,90,N656JB,SAN,JFK,2059,2158,59,0,13,2211,301,279,262,2446,533,4,500,537,37,0,0,0,,0,0,19,18,0
2015,1,1,4,WN,1180,N637SW,SAN,SJC,2100,2059,-1,1,12,2111,80,82,65,417,2216,5,2220,2221,1,0,0,0,,,,,,
2015,1,1,4,AS,717,N590AS,SAN,SLC,2105,2048,-17,1,39,2127,112,139,97,626,4,3,2357,7,10,0,0,0,,,,,,
2015,1,1,4,US,470,N162UW,SAN,PHX,2125,2119,-6,1,23,2142,83,116,52,304,2334,41,2348,15,27,0,0,0,,27,0,0,0,0
2015,1,1,4,UA,1228,N73291,SAN,EWR,2134,2255,81,0,11,2306,303,271,253,2425,619,7,537,626,49,0,0,0,,2,0,0,47,0
2015,1,1,4,B6,20,N636JB,SAN,BOS,2210,2206,-4,1,10,2216,309,282,268,2588,544,4,619,548,-31,1,0,0,,,,,,
2015,1,1,4,US,778,N675AW,SAN,PHL,2230,2226,-4,1,17,2243,295,268,247,2370,550,4,625,554,-31,1,0,0,,,,,,
2015,1,1,4,UA,1450,N68452,SAN,IAD,2230,2254,24,0,17,2311,279,265,241,2253,612,7,609,619,10,0,0,0,,,,,,
2015,1,1,4,UA,1567,N21723,SAN,ORD,2230,2227,-3,1,14,2241,247,230,210,1723,411,6,437,417,-20,1,0,0,,,,,,
2015,1,1,4,AA,1042,N3ANAA,SAN,MIA,2230,2226,-4,1,23,2249,279,287,255,2267,604,9,609,613,4,0,0,0,,,,,,
2015,1,1,4,US,579,N557UW,SAN,CLT,2245,2244,-1,1,12,2256,256,260,231,2077,547,17,601,604,3,0,0,0,,,,,,
2015,1,1,4,DL,1802,N581NW,SAN,DTW,2250,2247,-3,1,16,2303,259,236,213,1956,536,7,609,543,-26,1,0,0,,,,,,
2015,1,1,4,DL,1383,N37700,SAN,ATL,2300,2301,1,0,16,2317,236,232,210,1892,547,6,556,553,-3,1,0,0,,,,,,
2015,1,1,4,DL,2551,N329NB,SAN,CVG,2300,2252,-8,1,21,2313,240,232,206,1865,539,5,600,544,-16,1,0,0,,,,,,
2015,1,2,5,UA,849,N818UA,SAN,SFO,615,608,-7,1,21,629,98,95,69,447,738,5,753,743,-10,1,0,0,,,,,,
2015,1,2,5,DL,978,N365NW,SAN,SLC,615,613,-2,1,20,633,121,118,92,626,905,6,916,911,-5,1,0,0,,,,,,
2015,1,2,5,OO,5608,N976SW,SAN,LAX,615,624,9,0,8,632,52,39,25,109,657,6,707,703,-4,1,0,0,,,,,,
2015,1,2,5,UA,1479,N68823,SAN,DEN,620,612,-8,1,19,631,145,153,123,853,934,11,945,945,0,1,0,0,,,,,,
2015,1,2,5,UA,1191,N28457,SAN,EWR,620,619,-1,1,18,637,320,294,271,2425,1408,5,1440,1413,-27,1,0,0,,,,,,
2015,1,2,5,WN,1988,N376SW,SAN,SJC,620,619,-1,1,17,636,85,87,67,417,743,3,745,746,1,0,0,0,,,,,,
2015,1,2,5,WN,1782,N748SW,SAN,SMF,620,612,-8,1,34,646,110,130,91,480,817,5,810,822,12,0,0,0,,,,,,
2015,1,2,5,AA,1390,N483AA,SAN,DFW,620,615,-5,1,20,635,185,194,159,1171,1114,15,1125,1129,4,0,0,0,,,,,,
2015,1,2,5,DL,1864,N922DX,SAN,MSP,625,621,-4,1,22,643,228,224,199,1532,1202,3,1213,1205,-8,1,0,0,,,,,,
2015,1,2,5,DL,1592,N612DL,SAN,ATL,629,634,5,0,14,648,241,237,214,1892,1322,9,1330,1331,1,0,0,0,,,,,,
2015,1,2,5,US,567,N538UW,SAN,PHX,630,627,-3,1,17,644,83,84,55,304,839,12,853,851,-2,1,0,0,,,,,,
2015,1,2,5,WN,3323,N7813P,SAN,LAS,630,629,-1,1,21,650,75,87,57,258,747,9,745,756,11,0,0,0,,,,,,
2015,1,2,5,WN,2433,N8635F,SAN,MDW,630,634,4,0,23,657,240,234,205,1728,1222,6,1230,1228,-2,1,0,0,,,,,,
2015,1,2,5,AS,499,N403AS,SAN,SEA,630,628,-2,1,14,642,180,177,156,1050,918,7,930,925,-5,1,0,0,,,,,,
2015,1,2,5,AS,573,N559AS,SAN,PDX,630,619,-11,1,19,638,160,160,137,933,855,4,910,859,-11,1,0,0,,,,,,
2015,1,2,5,OO,2604,N477CA,SAN,LAX,630,622,-8,1,19,641,55,50,23,109,704,8,725,712,-13,1,0,0,,,,,,
2015,1,2,5,WN,2878,N237WN,SAN,BWI,645,656,11,0,19,715,290,282,259,2295,1434,4,1435,1438,3,0,0,0,,,,,,
2015,1,2,5,WN,1648,N412WN,SAN,OAK,645,652,7,0,8,700,95,97,69,446,809,20,820,829,9,0,0,0,,,,,,
2015,1,2,5,DL,246,N6714Q,SAN,JFK,645,648,3,0,17,705,313,300,274,2446,1439,9,1458,1448,-10,1,0,0,,,,,,
2015,1,2,5,UA,1510,N33209,SAN,IAH,653,648,-5,1,11,659,188,173,157,1303,1136,5,1201,1141,-20,1,0,0,,,,,,
2015,1,2,5,WN,3056,N486WN,SAN,DEN,655,703,8,0,13,716,160,143,120,853,1016,10,1035,1026,-9,1,0,0,,,,,,
2015,1,2,5,WN,1952,N8312C,SAN,PHX,655,658,3,0,14,712,85,79,55,304,907,10,920,917,-3,1,0,0,,,,,,
2015,1,2,5,AA,1334,N3KWAA,SAN,ORD,655,654,-1,1,14,708,240,225,201,1723,1229,10,1255,1239,-16,1,0,0,,,,,,
2015,1,2,5,VX,84,N636VA,SAN,SFO,700,658,-2,1,20,718,95,95,69,447,827,6,835,833,-2,1,0,0,,,,,,
2015,1,2,5,AS,847,N596AS,SAN,OGG,700,712,12,0,12,724,357,376,360,2541,1124,4,1057,1128,31,0,0,0,,19,0,0,0,12
2015,1,2,5,OO,3479,N223AG,SAN,SLC,700,650,-10,1,23,713,110,138,101,626,954,14,950,1008,18,0,0,0,,18,0,0,0,0
2015,1,2,5,WN,831,N366SW,SAN,SFO,705,700,-5,1,17,717,90,89,68,447,825,4,835,829,-6,1,0,0,,,,,,
2015,1,2,5,AA,70,N5ELAA,SAN,DFW,705,654,-11,1,16,710,180,171,148,1171,1138,7,1205,1145,-20,1,0,0,,,,,,
2015,1,2,5,DL,2109,N699DL,SAN,DTW,705,704,-1,1,17,721,259,240,216,1956,1357,7,1424,1404,-20,1,0,0,,,,,,
2015,1,2,5,WN,2255,N8307K,SAN,AUS,710,711,1,0,13,724,165,167,149,1164,1153,5,1155,1158,3,0,0,0,,,,,,
2015,1,2,5,WN,205,N630WN,SAN,SJC,715,733,18,0,8,741,80,78,66,417,847,4,835,851,16,0,0,0,,0,0,0,16,0
2015,1,2,5,WN,1669,N7715E,SAN,SEA,720,729,9,0,7,736,175,167,155,1050,1011,5,1015,1016,1,0,0,0,,,,,,
2015,1,2,5,WN,1543,N389SW,SAN,OAK,730,726,-4,1,13,739,90,89,70,446,849,6,900,855,-5,1,0,0,,,,,,
2015,1,2,5,UA,1573,N37456,SAN,IAD,745,745,0,1,13,758,286,270,249,2253,1507,8,1531,1515,-16,1,0,0,,,,,,
2015,1,2,5,DL,1662,N695DL,SAN,ATL,745,744,-1,1,16,800,241,241,216,1892,1436,9,1446,1445,-1,1,0,0,,,,,,
2015,1,2,5,WN,1228,N272WN,SAN,LAS,755,752,-3,1,11,803,70,71,54,258,857,6,905,903,-2,1,0,0,,,,,,
2015,1,2,5,AA,94,N3GAAA,SAN,JFK,755,753,-2,1,14,807,320,293,272,2446,1539,7,1615,1546,-29,1,0,0,,,,,,
2015,1,2,5,UA,662,N445UA,SAN,SFO,800,851,51,0,21,912,100,107,67,447,1019,19,940,1038,58,0,0,0,,7,0,51,0,0
2015,1,2,5,WN,1725,N905WN,SAN,DAL,800,759,-1,1,16,815,170,173,151,1182,1246,6,1250,1252,2,0,0,0,,,,,,
2015,1,2,5,AS,493,N796AS,SAN,SEA,800,752,-8,1,13,805,174,181,160,1050,1045,8,1054,1053,-1,1,0,0,,,,,,
2015,1,2,5,NK,858,N532NK,SAN,IAH,800,757,-3,1,13,810,178,189,163,1303,1253,13,1258,1306,8,0,0,0,,,,,,
2015,1,2,5,WN,2257,N602SW,SAN,SFO,805,759,-6,1,15,814,85,107,68,447,922,24,930,946,16,0,0,0,,16,0,0,0,0
2015,1,2,5,WN,1867,N739GB,SAN,HOU,810,813,3,0,7,820,175,173,163,1313,1303,3,1305,1306,1,0,0,0,,,,,,
2015,1,2,5,WN,2471,N500WR,SAN,PHX,810,825,15,0,8,833,70,72,55,304,1028,9,1020,1037,17,0,0,0,,2,0,15,0,0
2015,1,2,5,WN,2493,N960WN,SAN,PDX,815,819,4,0,9,828,155,150,136,933,1044,5,1050,1049,-1,1,0,0,,,,,,
2015,1,2,5,UA,490,N812UA,SAN,DEN,820,811,-9,1,13,824,146,158,119,853,1123,26,1146,1149,3,0,0,0,,,,,,
2015,1,2,5,WN,1419,N940WN,SAN,SMF,830,824,-6,1,13,837,90,89,73,480,950,3,1000,953,-7,1,0,0,,,,,,
2015,1,2,5,AA,48,N3JAAA,SAN,DFW,835,829,-6,1,12,841,175,168,148,1171,1309,8,1330,1317,-13,1,0,0,,,,,,
2015,1,2,5,US,740,N190UW,SAN,PHL,850,852,2,0,17,909,301,287,265,2370,1634,5,1651,1639,-12,1,0,0,,,,,,
2015,1,2,5,WN,1451,N8619F,SAN,DEN,850,853,3,0,15,908,145,141,119,853,1207,7,1215,1214,-1,1,0,0,,,,,,
2015,1,2,5,WN,355,N448WN,SAN,LAS,850,850,0,1,20,910,70,75,49,258,959,6,1000,1005,5,0,0,0,,,,,,
2015,1,2,5,AS,768,N552AS,SAN,BOS,850,848,-2,1,23,911,320,309,280,2588,1651,6,1710,1657,-13,1,0,0,,,,,,
2015,1,2,5,AA,92,N3HHAA,SAN,ORD,900,852,-8,1,12,904,240,217,194,1723,1418,11,1500,1429,-31,1,0,0,,,,,,
2015,1,2,5,OO,6338,N569SW,SAN,LAX,903,1144,161,0,17,1201,49,57,28,109,1229,12,952,1241,169,0,0,0,,8,0,0,161,0
2015,1,2,5,VX,953,N529VA,SAN,SFO,905,903,-2,1,12,915,90,85,70,447,1025,3,1035,1028,-7,1,0,0,,,,,,
2015,1,2,5,WN,4028,N7720F,SAN,PHX,910,1029,79,0,11,1040,70,83,54,304,1234,18,1120,1252,92,0,0,0,,13,0,79,0,0
2015,1,2,5,OO,5186,N909SW,SAN,SFO,910,904,-6,1,17,921,104,111,73,447,1034,21,1054,1055,1,0,0,0,,,,,,
2015,1,2,5,OO,2583,N492SW,SAN,LAX,915,903,-12,1,10,913,45,41,26,109,939,5,1000,944,-16,1,0,0,,,,,,
2015,1,2,5,NK,470,N502NK,SAN,LAS,928,924,-4,1,11,935,72,67,49,258,1024,7,1040,1031,-9,1,0,0,,,,,,
2015,1,2,5,WN,2969,N354SW,SAN,SFO,930,935,5,0,10,945,90,84,69,447,1054,5,1100,1059,-1,1,0,0,,,,,,
2015,1,2,5,AA,36,N3GHAA,SAN,DFW,935,930,-5,1,14,944,170,167,146,1171,1410,7,1425,1417,-8,1,0,0,,,,,,
2015,1,2,5,WN,1684,N7720F,SAN,OAK,940,0,0,1,,,90,,,446,,,1110,0,0,1,0,1,1,,,,,
2015,1,2,5,UA,498,N446UA,SAN,IAH,945,937,-8,1,14,951,190,187,169,1303,1440,4,1455,1444,-11,1,0,0,,,,,,
2015,1,2,5,WN,436,N763SW,SAN,IAD,945,944,-1,1,9,953,280,280,255,2253,1708,16,1725,1724,-1,1,0,0,,,,,,
2015,1,2,5,WN,1204,N360SW,SAN,SJC,945,959,14,0,8,1007,80,76,65,417,1112,3,1105,1115,10,0,0,0,,,,,,
2015,1,2,5,WN,2695,N725SW,SAN,RNO,955,1018,23,0,9,1027,90,89,75,488,1142,5,1125,1147,22,0,0,0,,0,0,22,0,0
2015,1,2,5,OO,4625,N807SK,SAN,LAX,958,958,0,1,15,1013,60,86,31,109,1044,40,1058,1124,26,0,0,0,,26,0,0,0,0
2015,1,2,5,US,566,N912UY,SAN,PHX,1000,958,-2,1,13,1011,71,69,52,304,1203,4,1211,1207,-4,1,0,0,,,,,,
2015,1,2,5,HA,15,N383HA,SAN,HNL,1000,959,-1,1,16,1015,365,384,357,2614,1412,11,1405,1423,18,0,0,0,,0,0,18,0,0
2015,1,2,5,OO,5531,N934SW,SAN,DEN,1000,1008,8,0,17,1025,150,154,129,853,1334,8,1330,1342,12,0,0,0,,,,,,
2015,1,2,5,AS,481,N534AS,SAN,SEA,1005,1052,47,0,15,1107,175,178,156,1050,1343,7,1300,1350,50,0,0,0,,3,0,4,43,0
2015,1,2,5,OO,6322,N584SW,SAN,LAX,1005,1006,1,0,12,1018,50,55,35,109,1053,8,1055,1101,6,0,0,0,,,,,,
2015,1,2,5,AA,1006,N3CDAA,SAN,ORD,1010,1005,-5,1,12,1017,240,219,199,1723,1536,8,1610,1544,-26,1,0,0,,,,,,
2015,1,2,5,AS,760,N586AS,SAN,MCO,1015,1006,-9,1,17,1023,274,280,258,2149,1741,5,1749,1746,-3,1,0,0,,,,,,
2015,1,2,5,WN,2188,N211WN,SAN,LAS,1020,1014,-6,1,9,1023,75,67,50,258,1113,8,1135,1121,-14,1,0,0,,,,,,
2015,1,2,5,DL,2295,N317NB,SAN,SLC,1020,1118,58,0,17,1135,114,114,89,626,1404,8,1314,1412,58,0,0,0,,0,0,0,58,0
2015,1,2,5,WN,2201,N629SW,SAN,TUS,1030,1025,-5,1,10,1035,70,68,54,368,1229,4,1240,1233,-7,1,0,0,,,,,,
2015,1,2,5,WN,2194,N406WN,SAN,ABQ,1035,1042,7,0,9,1051,100,101,88,628,1319,4,1315,1323,8,0,0,0,,,,,,
2015,1,2,5,WN,1709,N636WN,SAN,SMF,1035,1052,17,0,14,1106,90,104,86,480,1232,4,1205,1236,31,0,0,0,,14,0,10,7,0
2015,1,2,5,AA,2337,N4WLAA,SAN,DFW,1050,1124,34,0,18,1142,180,172,148,1171,1610,6,1550,1616,26,0,0,0,,0,0,0,26,0
2015,1,2,5,WN,341,N432WN,SAN,MCO,1055,1100,5,0,11,1111,270,270,253,2149,1824,6,1825,1830,5,0,0,0,,,,,,
2015,1,2,5,WN,1646,N411WN,SAN,PHX,1055,1051,-4,1,13,1104,70,74,55,304,1259,6,1305,1305,0,1,0,0,,,,,,
2015,1,2,5,DL,1692,N663DN,SAN,ATL,1100,1057,-3,1,19,1116,244,248,216,1892,1752,13,1804,1805,1,0,0,0,,,,,,
2015,1,2,5,OO,6323,N578SW,SAN,LAX,1100,1101,1,0,11,1112,57,52,31,109,1143,10,1157,1153,-4,1,0,0,,,,,,
2015,1,2,5,AS,895,N563AS,SAN,HNL,1105,1105,0,1,17,1122,374,397,370,2614,1532,10,1519,1542,23,0,0,0,,23,0,0,0,0
2015,1,2,5,UA,1563,N37466,SAN,ORD,1109,1106,-3,1,18,1124,241,228,197,1723,1641,13,1710,1654,-16,1,0,0,,,,,,
2015,1,2,5,US,487,N557UW,SAN,CLT,1120,1122,2,0,21,1143,268,269,237,2077,1840,11,1848,1851,3,0,0,0,,,,,,
2015,1,2,5,WN,2573,N786SW,SAN,OAK,1120,1124,4,0,9,1133,85,82,68,446,1241,5,1245,1246,1,0,0,0,,,,,,
2015,1,2,5,WN,755,N460WN,SAN,SAT,1120,1120,0,1,9,1129,160,151,138,1129,1547,4,1600,1551,-9,1,0,0,,,,,,
2015,1,2,5,UA,317,N428UA,SAN,SFO,1125,1210,45,0,19,1229,95,90,66,447,1335,5,1300,1340,40,0,0,0,,0,0,6,34,0
2015,1,2,5,US,581,N669AW,SAN,PHL,1125,1139,14,0,33,1212,305,297,260,2370,1932,4,1930,1936,6,0,0,0,,,,,,
2015,1,2,5,WN,1263,N490WN,SAN,MDW,1125,1139,14,0,13,1152,235,238,201,1728,1713,24,1720,1737,17,0,0,0,,3,0,9,5,0
2015,1,2,5,B6,620,N649JB,SAN,BOS,1130,1123,-7,1,32,1155,314,316,278,2588,1933,6,1944,1939,-5,1,0,0,,,,,,
2015,1,2,5,DL,1565,N750AT,SAN,SLC,1132,1129,-3,1,18,1147,116,115,89,626,1416,8,1428,1424,-4,1,0,0,,,,,,
2015,1,2,5,WN,1723,N366SW,SAN,SFO,1135,1135,0,1,15,1150,90,92,70,447,1300,7,1305,1307,2,0,0,0,,,,,,
2015,1,2,5,OO,2626,N465SW,SAN,LAX,1135,1203,28,0,18,1221,50,50,25,109,1246,7,1225,1253,28,0,0,0,,0,0,0,28,0
2015,1,2,5,UA,688,N469UA,SAN,IAH,1140,1205,25,0,19,1224,189,203,176,1303,1720,8,1649,1728,39,0,0,0,,14,0,18,7,0
2015,1,2,5,DL,833,N343NW,SAN,DTW,1144,1143,-1,1,34,1217,261,259,221,1956,1858,4,1905,1902,-3,1,0,0,,,,,,
2015,1,2,5,WN,1177,N641SW,SAN,LAS,1150,1244,54,0,7,1251,70,62,50,258,1341,5,1300,1346,46,0,0,0,,0,0,2,44,0
2015,1,2,5,WN,254,N772SW,SAN,SJC,1155,1152,-3,1,26,1218,80,95,64,417,1322,5,1315,1327,12,0,0,0,,,,,,
2015,1,2,5,OO,6325,N584SW,SAN,LAX,1200,1225,25,0,10,1235,57,46,28,109,1303,8,1257,1311,14,0,0,0,,,,,,
2015,1,2,5,WN,819,N8314L,SAN,DEN,1210,1212,2,0,16,1228,140,139,116,853,1524,7,1530,1531,1,0,0,0,,,,,,
2015,1,2,5,VX,961,N626VA,SAN,SFO,1215,1207,-8,1,18,1225,95,89,67,447,1332,4,1350,1336,-14,1,0,0,,,,,,
2015,1,2,5,WN,1624,N249WN,SAN,SMF,1215,1234,19,0,8,1242,95,88,76,480,1358,4,1350,1402,12,0,0,0,,,,,,
2015,1,2,5,AA,936,N3DLAA,SAN,ORD,1215,1209,-6,1,23,1232,245,229,198,1723,1750,8,1820,1758,-22,1,0,0,,,,,,
2015,1,2,5,WN,2280,N777QC,SAN,OAK,1220,1239,19,0,7,1246,90,78,66,446,1352,5,1350,1357,7,0,0,0,,,,,,
2015,1,2,5,WN,2274,N684WN,SAN,PHX,1225,1226,1,0,10,1236,75,67,52,304,1428,5,1440,1433,-7,1,0,0,,,,,,
2015,1,2,5,US,1712,N192UW,SAN,PHX,1235,1230,-5,1,10,1240,72,69,53,304,1433,6,1447,1439,-8,1,0,0,,,,,,
2015,1,2,5,WN,2238,N948WN,SAN,BNA,1235,1241,6,0,9,1250,225,216,203,1751,1813,4,1820,1817,-3,1,0,0,,,,,,
2015,1,2,5,DL,1687,N369NW,SAN,MSP,1235,1234,-1,1,14,1248,219,212,194,1532,1802,4,1814,1806,-8,1,0,0,,,,,,
2015,1,2,5,DL,838,N723TW,SAN,JFK,1245,1304,19,0,20,1324,315,301,273,2446,2057,8,2100,2105,5,0,0,0,,,,,,
2015,1,2,5,WN,3136,N926WN,SAN,MSY,1250,1341,51,0,9,1350,210,203,190,1599,1900,4,1820,1904,44,0,0,0,,0,0,23,21,0
2015,1,2,5,DL,1981,N655DL,SAN,ATL,1250,1245,-5,1,20,1305,245,270,225,1892,1950,25,1955,2015,20,0,0,0,,20,0,0,0,0
2015,1,2,5,UA,1588,N73276,SAN,IAH,1300,1322,22,0,12,1334,188,217,159,1303,1813,46,1808,1859,51,0,0,0,,29,0,21,1,0
2015,1,2,5,OO,4633,N807SK,SAN,LAX,1309,1328,19,0,15,1343,51,49,28,109,1411,6,1400,1417,17,0,0,0,,0,0,1,16,0
2015,1,2,5,OO,6321,N298SW,SAN,LAX,1313,1312,-1,1,17,1329,49,58,33,109,1402,8,1402,1410,8,0,0,0,,,,,,
2015,1,2,5,UA,736,N432UA,SAN,IAD,1317,1409,52,0,27,1436,288,280,247,2253,2143,6,2105,2149,44,0,0,0,,0,0,4,40,0
2015,1,2,5,WN,1771,N8605E,SAN,BWI,1320,1322,2,0,10,1332,290,274,255,2295,2047,9,2110,2056,-14,1,0,0,,,,,,
2015,1,2,5,WN,1588,N762SW,SAN,SJC,1320,1418,58,0,20,1438,80,88,64,417,1542,4,1440,1546,66,0,0,0,,8,0,14,44,0
2015,1,2,5,DL,2378,N683DA,SAN,SLC,1323,1322,-1,1,16,1338,112,112,91,626,1609,5,1615,1614,-1,1,0,0,,,,,,
2015,1,2,5,B6,190,N768JB,SAN,JFK,1323,1312,-11,1,25,1337,306,330,287,2446,2124,18,2129,2142,13,0,0,0,,,,,,
2015,1,2,5,AA,369,N5CHAA,SAN,DFW,1325,1324,-1,1,17,1341,175,170,144,1171,1805,9,1820,1814,-6,1,0,0,,,,,,
2015,1,2,5,WN,3031,N274WN,SAN,LAS,1330,1351,21,0,9,1400,70,70,52,258,1452,9,1440,1501,21,0,0,0,,0,0,4,17,0
2015,1,2,5,UA,1424,N72405,SAN,SFO,1331,1401,30,0,10,1411,93,92,68,447,1519,14,1504,1533,29,0,0,0,,0,0,4,25,0
2015,1,2,5,WN,3147,N354SW,SAN,SFO,1335,1336,1,0,11,1347,90,87,71,447,1458,5,1505,1503,-2,1,0,0,,,,,,
2015,1,2,5,WN,2521,N211WN,SAN,ATL,1340,1343,3,0,9,1352,240,238,219,1892,2031,10,2040,2041,1,0,0,0,,,,,,
2015,1,2,5,WN,3233,N497WN,SAN,MCI,1340,1403,23,0,9,1412,180,171,158,1334,1850,4,1840,1854,14,0,0,0,,,,,,
2015,1,2,5,WN,3772,N947WN,SAN,PHX,1350,1401,11,0,6,1407,70,64,52,304,1559,6,1600,1605,5,0,0,0,,,,,,
2015,1,2,5,WN,2078,N7715E,SAN,LAS,1400,1413,13,0,24,1437,70,81,49,258,1526,8,1510,1534,24,0,0,0,,11,0,13,0,0
2015,1,2,5,DL,2047,N823DN,SAN,ATL,1404,1457,53,0,17,1514,241,247,217,1892,2151,13,2105,2204,59,0,0,0,,6,0,0,53,0
2015,1,2,5,UA,602,N404UA,SAN,ORD,1405,1403,-2,1,11,1414,245,235,201,1723,1935,23,2010,1958,-12,1,0,0,,,,,,
2015,1,2,5,WN,4725,N914WN,SAN,OAK,1410,0,0,1,,,85,,,446,,,1535,0,0,1,0,1,1,,,,,
2015,1,2,5,OO,2580,N864AS,SAN,LAX,1410,1452,42,0,9,1501,45,39,23,109,1524,7,1455,1531,36,0,0,0,,0,0,0,36,0
2015,1,2,5,AA,1288,N483AA,SAN,DFW,1415,1401,-14,1,15,1416,175,177,151,1171,1847,11,1910,1858,-12,1,0,0,,,,,,
2015,1,2,5,AS,487,N609AS,SAN,SEA,1415,1402,-13,1,31,1433,175,193,154,1050,1707,8,1710,1715,5,0,0,0,,,,,,
2015,1,2,5,OO,4982,N235SW,SAN,LAX,1421,1412,-9,1,17,1429,49,57,31,109,1500,9,1510,1509,-1,1,0,0,,,,,,
2015,1,2,5,WN,157,N283WN,SAN,HOU,1425,1440,15,0,8,1448,180,179,161,1313,1929,10,1925,1939,14,0,0,0,,,,,,
2015,1,2,5,WN,4818,N8313F,SAN,MDW,1430,1444,14,0,11,1455,235,220,203,1728,2018,6,2025,2024,-1,1,0,0,,,,,,
2015,1,2,5,WN,383,N630WN,SAN,PHX,1435,1514,39,0,13,1527,70,68,48,304,1715,7,1645,1722,37,0,0,0,,0,0,10,27,0
2015,1,2,5,F9,556,N221FR,SAN,DEN,1438,1425,-13,1,14,1439,132,135,115,853,1734,6,1750,1740,-10,1,0,0,,,,,,
2015,1,2,5,OO,3483,N225AG,SAN,BOI,1440,1432,-8,1,17,1449,130,140,118,749,1747,5,1750,1752,2,0,0,0,,,,,,
2015,1,2,5,WN,499,N715SW,SAN,SEA,1450,1508,18,0,8,1516,175,186,163,1050,1759,15,1745,1814,29,0,0,0,,11,0,10,8,0
2015,1,2,5,WN,1788,N479WN,SAN,OAK,1505,1605,60,0,16,1621,85,93,70,446,1731,7,1630,1738,68,0,0,0,,8,0,22,38,0
2015,1,2,5,WN,1071,N939WN,SAN,SMF,1505,1513,8,0,8,1521,90,87,73,480,1634,6,1635,1640,5,0,0,0,,,,,,
2015,1,2,5,WN,319,N248WN,SAN,AUS,1515,1651,96,0,12,1703,160,162,147,1164,2130,3,1955,2133,98,0,0,0,,2,0,14,82,0
2015,1,2,5,UA,242,N455UA,SAN,IAH,1516,1507,-9,1,12,1519,181,209,184,1303,2023,13,2017,2036,19,0,0,0,,19,0,0,0,0
2015,1,2,5,AA,1493,N3JLAA,SAN,DFW,1520,1511,-9,1,24,1535,175,176,144,1171,1959,8,2015,2007,-8,1,0,0,,,,,,
2015,1,2,5,NK,356,N531NK,SAN,LAS,1520,1533,13,0,10,1543,72,67,50,258,1633,7,1632,1640,8,0,0,0,,,,,,
2015,1,2,5,UA,1149,N69810,SAN,DEN,1523,1532,9,0,16,1548,139,138,113,853,1841,9,1842,1850,8,0,0,0,,,,,,
2015,1,2,5,WN,3933,N8640D,SAN,DEN,1525,1528,3,0,8,1536,140,131,117,853,1833,6,1845,1839,-6,1,0,0,,,,,,
2015,1,2,5,AS,571,N705AS,SAN,PDX,1525,1519,-6,1,12,1531,153,159,144,933,1755,3,1758,1758,0,1,0,0,,,,,,
2015,1,2,5,DL,2637,N6701,SAN,MSP,1526,1522,-4,1,11,1533,214,199,184,1532,2037,4,2100,2041,-19,1,0,0,,,,,,
2015,1,2,5,AA,1445,N4YSAA,SAN,DFW,1530,1555,25,0,18,1613,180,179,147,1171,2040,14,2030,2054,24,0,0,0,,0,0,0,24,0
2015,1,2,5,OO,2620,N863AS,SAN,LAX,1535,1545,10,0,13,1558,45,42,24,109,1622,5,1620,1627,7,0,0,0,,,,,,
2015,1,2,5,OO,6335,N578SW,SAN,LAX,1539,1539,0,1,11,1550,51,51,31,109,1621,9,1630,1630,0,1,0,0,,,,,,
2015,1,2,5,AA,159,N3JUAA,SAN,ORD,1540,1556,16,0,14,1610,235,218,195,1723,2125,9,2135,2134,-1,1,0,0,,,,,,
2015,1,2,5,WN,59,N7720F,SAN,DAL,1545,1605,20,0,12,1617,165,163,147,1182,2044,4,2030,2048,18,0,0,0,,0,0,13,5,0
2015,1,2,5,WN,4374,N281WN,SAN,PHX,1545,1551,6,0,8,1559,70,59,47,304,1746,4,1755,1750,-5,1,0,0,,,,,,
